id,prediction
244835,1
112363,1
279932,1
16899,0
171093,1
131797,1
359776,0
24915,1
281799,0
360505,0
131739,1
114999,0
115885,0
274907,1
124818,0
177558,0
143745,0
260052,0
142230,1
25491,0
259230,0
82830,1
42543,1
358483,1
61623,0
394758,0
217957,1
381587,0
211586,1
124417,0
389405,0
132076,0
332999,1
71259,0
149596,0
129182,0
35611,0
175445,0
196310,0
335400,1
146447,1
127709,0
294782,1
185047,1
129176,1
350012,1
92191,1
345981,1
365293,1
26477,0
112722,1
319282,0
20230,0
226254,1
303020,0
127814,0
41579,0
273514,0
56339,0
80925,0
115598,0
336268,0
169769,0
202327,0
160893,0
277584,0
250662,0
238712,0
287075,0
400644,0
358276,0
41793,1
61847,0
278043,0
126893,0
119269,1
167245,1
76570,1
4852,0
149560,0
401883,0
123378,0
271880,0
122547,0
325892,1
41499,0
255401,0
229516,1
135969,0
168208,0
265352,1
296086,0
246172,1
114699,0
179619,1
332197,1
126494,1
49752,0
85724,0
181,1
288527,0
364513,1
96862,1
73173,0
176948,1
9210,1
23748,0
273548,0
12993,0
1560,0
151967,0
242098,0
237005,0
119126,0
326816,1
99600,1
317234,0
38083,0
400569,1
341518,0
87109,1
285804,0
150192,0
263137,1
129456,0
144792,1
49121,0
1136,0
226202,0
178087,0
382509,0
105851,0
266547,0
248611,0
76199,0
268415,1
99558,1
17199,1
185475,0
231683,0
201394,0
70793,0
223358,1
277284,0
334537,0
268018,0
221234,0
10034,0
284421,0
179699,1
321863,0
72913,1
36786,0
383601,1
148548,1
256915,0
246153,0
199125,0
218983,0
224368,0
258256,1
49733,0
166271,0
288736,1
393254,1
174334,1
360174,0
194804,0
21441,0
288540,1
21315,0
42950,0
136786,0
117708,0
128004,1
71529,1
85788,0
269179,0
347176,0
53481,0
344321,0
330055,0
297088,1
203074,0
9,0
316955,0
196219,0
16317,0
199504,1
158115,1
401530,0
6693,0
173676,0
117512,0
362772,0
133125,0
59228,0
401584,1
262744,0
374364,1
160133,1
94810,0
135748,0
278782,0
322817,0
325888,0
91530,0
42535,0
277320,1
34412,1
321434,0
284688,0
83652,1
206901,0
187249,0
319412,0
375023,0
362230,1
284872,1
107003,1
58469,1
297520,0
362812,0
378463,0
296194,1
253432,1
177998,0
25765,0
195083,1
116418,0
355230,0
181439,0
279834,1
72828,1
279212,1
354440,0
297049,0
193503,0
327904,0
99451,1
52688,0
340155,0
52261,1
5734,1
260384,0
347377,0
285263,1
309812,0
124225,1
237202,1
42811,0
352407,0
203837,0
312054,0
48916,0
41302,1
285705,1
184236,0
163285,0
272115,0
136525,1
108915,1
61227,1
84961,1
306553,1
304154,0
204534,1
117150,0
388419,0
281919,1
44379,1
232213,0
374996,0
252485,0
13470,1
6478,0
100884,0
299644,1
359016,0
186835,0
65253,0
276328,1
257326,0
158693,0
67452,0
270166,0
147095,1
191728,0
194309,1
22651,0
88857,0
286453,1
236301,0
42473,1
357418,1
113097,1
112251,1
363516,1
87553,1
158407,0
131200,1
207473,0
43481,0
164353,0
78780,1
168912,1
316847,1
358164,1
63663,1
44840,1
388175,1
161976,0
352530,1
130585,0
53728,1
14915,1
365103,1
343289,1
53521,0
302618,0
243119,1
222468,0
156106,0
403536,1
141615,0
170249,1
356147,0
119803,0
327519,0
59168,0
369243,0
17352,0
400938,0
172076,0
213923,0
373609,0
195051,0
295239,0
131747,0
189520,1
52686,1
396870,0
372020,0
56157,0
244212,1
3477,1
149300,0
236821,0
245979,1
294179,0
65182,0
142456,1
349549,0
81078,1
33514,0
354836,0
12289,0
139994,0
224071,1
256985,1
73848,1
187276,0
180767,1
176605,1
376621,0
244358,1
211555,1
164490,0
358014,0
142382,1
357275,0
282544,1
75467,0
338683,1
360252,0
4402,0
256594,0
225987,0
25635,0
161600,0
319872,1
260961,0
170285,1
381856,1
83094,0
239644,0
244207,0
238930,0
145047,0
80642,1
350267,1
366277,0
375364,1
29353,1
278800,0
338466,0
85336,0
170939,1
359796,1
147910,0
221302,1
290595,0
45349,0
369146,1
151468,1
111790,0
122697,0
280228,1
333763,0
244540,0
148233,0
225415,1
94912,1
8426,0
228379,0
199420,1
170709,0
266029,0
381531,0
259717,1
91305,1
195594,0
228310,0
2281,0
229922,0
57905,0
255414,1
303212,1
133528,0
203394,0
360433,1
205134,1
8423,0
365466,0
355551,0
207478,0
90682,0
96741,0
59373,0
377496,1
87688,1
343994,1
247029,0
371944,0
96790,0
398786,1
332268,1
42466,0
128346,0
256522,1
178370,0
45714,1
389905,0
163691,0
272288,1
195881,1
187575,1
383668,0
100671,0
191855,1
249622,1
151887,1
263035,0
253340,1
284735,0
36620,0
159804,0
356314,1
175238,1
300497,0
275193,0
234736,1
24327,1
97330,0
41903,0
33011,1
67449,0
343441,1
381045,0
353076,0
192422,1
125830,1
244778,1
159061,0
387448,0
167936,1
207764,0
131899,0
174165,0
401187,0
274530,0
351624,0
207215,1
373031,0
175123,1
230151,1
121927,1
49739,0
151617,1
352938,0
232771,0
283775,0
187869,0
337282,0
25279,1
69724,0
272885,0
311685,0
123416,0
112794,0
390513,0
152565,0
63842,0
232067,0
192858,1
317688,1
104116,0
180295,1
77008,1
208297,1
312303,1
79623,1
347342,0
208230,0
239122,0
11834,0
371288,1
367390,1
222030,1
51759,0
322012,1
387623,1
356977,1
243038,0
257272,0
352928,0
109411,0
304150,0
401448,1
134133,0
190650,0
117456,0
105669,1
265704,1
332754,0
328455,1
398989,1
232606,0
277995,0
112547,0
10381,0
162661,0
361808,0
341228,1
94858,1
67591,1
2744,0
28218,1
336724,0
82680,1
33172,0
151207,0
202221,0
183105,0
171808,1
253406,0
16563,1
227878,0
112334,0
362511,1
87817,1
169447,0
277070,1
80558,1
210550,0
168044,0
141023,1
245400,0
95754,0
79141,0
23520,0
223202,0
129768,0
253909,0
224661,0
11960,0
239009,1
299194,0
20809,0
398382,0
211848,1
308023,0
174243,1
78108,0
326963,0
324604,1
304292,1
305131,1
301489,0
19513,1
272796,0
319747,0
61560,0
38746,1
179017,0
33297,1
197224,0
254514,1
267895,1
126111,0
250307,0
209133,0
272237,1
43540,1
75080,1
277273,1
35677,1
93130,0
381209,1
38388,1
262136,1
288876,0
331127,0
252744,0
67276,0
286437,0
59173,0
355645,0
235545,0
112036,1
351741,1
358072,0
167861,0
388723,0
31421,0
319550,0
304099,0
98396,0
239459,0
382952,0
193271,0
50397,0
193381,0
206279,1
360702,0
210921,0
73847,1
375484,0
368434,0
66933,0
254315,0
305002,0
85963,0
34325,0
317787,0
202002,0
379831,1
302765,1
97703,1
335450,0
90842,1
376817,0
91181,0
334005,0
350611,0
294509,0
160547,0
200441,1
191630,0
179808,0
325024,1
80784,1
148185,0
230566,1
280506,0
51790,0
47082,1
350630,1
381212,0
403645,1
129338,0
354995,0
377360,0
27562,0
12210,1
145797,0
243253,1
284498,1
24466,0
339196,1
1151,0
337656,1
199573,1
97947,1
154379,0
330170,0
240388,1
127123,0
114428,0
261464,0
272623,0
41090,0
289843,0
108357,1
228047,0
223198,0
214707,1
19598,0
201971,0
124311,0
208952,0
200335,0
384686,1
300220,0
264809,0
124591,1
46533,1
337375,0
157622,1
210740,0
118457,0
332742,0
51325,1
33560,1
263060,1
337058,1
404233,0
19557,1
285306,0
283604,0
234379,1
145663,0
36454,1
173480,1
75191,1
297379,0
102679,0
65075,0
181895,0
64394,1
66596,0
21419,1
201169,0
207342,0
46308,0
389479,0
366224,0
105117,0
395426,1
180596,0
127455,0
239268,0
101016,1
15383,0
52766,0
356815,1
86323,0
65124,0
357697,1
343000,0
144157,1
159287,0
38776,0
376355,0
109395,0
349139,0
295276,1
264794,0
117369,1
391152,1
160443,0
207402,0
49786,1
261447,1
67679,0
146566,0
86582,0
314413,0
78799,1
212884,0
291849,0
264562,1
6789,0
104623,0
327808,1
124348,0
258542,1
244149,1
43448,1
96867,0
175666,0
282848,0
45927,1
202450,0
202969,0
166231,0
136578,0
273454,0
341216,1
390814,0
159674,0
293911,0
193366,1
187981,0
342719,0
208771,1
399000,0
81889,0
122919,1
269467,0
47343,1
342789,0
105934,0
39464,1
283789,1
310627,0
130597,0
326052,0
385997,0
329937,1
36262,0
53381,1
238809,1
275101,1
256382,0
345243,1
178524,1
183630,1
229838,0
363077,1
341525,1
61093,1
273925,1
102656,0
403990,0
238420,0
354715,0
41541,0
205007,0
248067,1
307862,0
208698,0
379454,0
278437,0
325308,1
59943,0
354964,0
333072,0
265916,0
149956,0
304893,0
100761,0
68122,0
192896,0
363518,0
2868,1
20654,0
142771,0
119567,1
88093,0
95778,0
3740,1
216110,0
224210,0
395268,0
227947,1
120913,0
98913,0
397286,0
400826,0
275469,1
194192,0
316433,0
64172,0
287430,0
193865,0
370082,1
307813,0
378481,1
69113,0
319113,0
42609,0
63010,1
73178,0
71911,0
233504,0
290940,0
389522,0
377082,0
348711,0
329178,1
132410,0
326703,0
375197,0
179531,1
350934,0
283988,0
152496,1
291763,0
258507,0
33358,0
226823,1
70804,0
92391,1
8755,0
115553,0
68724,1
171609,0
321804,1
87774,1
40625,0
72124,1
146671,0
369680,1
318426,1
332395,0
175723,1
291496,1
373339,1
118481,0
175020,1
285857,0
3648,1
18616,1
216603,0
271489,0
189596,0
17173,0
256686,0
124456,0
52824,0
91076,0
8519,1
195066,0
12789,1
15078,1
250531,0
10593,0
156015,1
26136,1
168431,0
320554,1
307779,1
260023,0
21063,1
392502,1
182003,1
333998,1
357035,0
354470,0
2212,0
70631,0
353458,0
326217,0
210763,1
311570,0
94271,0
51401,0
361466,1
383226,1
122058,0
399794,0
341947,0
356749,0
169321,1
380670,0
172579,0
82217,0
329204,0
243788,1
93841,1
152142,0
177662,0
255482,0
341187,0
170660,1
93357,1
12670,0
73704,1
157077,0
198317,1
212939,0
120536,1
74094,0
228520,1
355053,0
18709,1
396981,0
398550,1
376114,1
15652,0
123404,0
156336,1
275647,0
248029,0
81830,0
217251,1
360390,1
205476,0
191504,0
131659,0
338806,0
31177,0
75476,1
294976,1
101131,0
223990,0
318081,1
94915,1
168993,0
396344,1
340258,0
313331,0
379526,0
224592,0
318274,0
392536,0
180553,1
194061,0
305092,0
375699,1
212816,0
30476,1
157039,1
304892,0
227770,0
17723,0
120946,1
66965,1
72096,0
168628,1
133114,1
21261,1
141213,1
293822,1
208279,0
26807,0
392240,0
385437,0
402763,0
359079,0
179250,0
285963,1
353409,0
224948,0
175772,1
373632,1
38076,0
364318,0
137110,0
242685,0
297701,0
224679,1
309722,0
92238,0
70369,0
162458,0
162978,1
74247,0
109741,0
247323,1
108335,1
277338,0
321412,1
80787,0
29564,0
147593,0
242339,0
21166,0
134709,1
293342,0
368676,0
116153,0
357297,1
312462,0
145351,1
295214,0
226153,1
243659,0
16186,0
255476,1
318650,1
100114,0
264553,0
316076,0
173265,0
60939,1
957,0
166756,0
250090,1
144880,0
228245,0
319846,1
128126,1
275620,0
145425,0
327865,1
274256,1
36884,0
46568,1
141211,0
216257,1
376039,1
83391,0
331733,1
134756,0
342167,0
207774,1
255205,1
130181,0
377387,0
321908,1
367605,1
38051,1
334702,1
267703,0
189938,0
148904,0
310070,0
381191,1
217499,1
270444,0
383794,0
26282,0
55248,0
70110,0
16382,1
168451,1
279873,0
9110,0
170141,1
389507,1
217640,1
141496,0
354374,1
157075,1
391892,1
180823,1
145200,0
39347,0
139960,0
176076,0
297576,1
274576,0
254037,1
49497,0
42405,1
242955,0
246624,0
173862,0
310522,0
266946,0
348035,0
189657,1
324295,0
224236,1
33453,0
173952,0
231929,0
211239,0
219883,0
203209,0
146278,1
26905,0
179987,0
350596,1
152928,0
73455,0
332352,0
316666,0
147959,0
92376,0
212532,0
321401,1
352255,0
99310,0
254883,1
171627,0
318015,1
173170,1
140195,0
266826,0
132488,0
327572,0
15122,1
98532,0
286563,0
223846,0
24237,1
67619,0
302891,0
367792,0
9633,0
84364,1
231591,1
69096,1
145567,0
155772,0
287577,0
113462,1
22442,1
47932,1
269536,0
26791,0
89755,0
16618,0
100330,0
363941,0
130969,1
102502,1
237746,0
76934,1
283944,1
46555,0
179220,0
163241,1
306895,0
196919,0
243847,0
357907,0
94156,1
307877,0
388045,1
348781,0
47774,0
381711,0
208812,0
294679,0
126222,0
316112,0
70984,0
318760,1
353994,0
84389,0
373985,1
209853,1
393121,0
328223,0
111290,0
272022,0
295547,0
102928,0
120515,0
307765,0
386058,0
4159,1
109363,0
47249,0
377,1
387904,1
173645,1
387320,0
342920,1
120696,0
347033,1
17959,0
238715,1
294844,0
335748,1
91351,1
267768,0
332359,0
154507,1
297043,0
299424,0
229898,0
113175,0
157110,0
214667,1
320600,0
313811,1
31826,0
141575,0
401400,0
151994,0
14236,0
131104,0
35059,1
276584,1
133574,1
136299,1
43560,1
69289,1
33165,1
126170,0
390326,0
215588,1
63120,0
48208,1
135544,1
117361,1
110547,0
249703,1
275616,0
225070,1
50613,0
196993,1
403959,1
80438,1
381572,1
13321,0
113278,1
117822,0
252480,1
211466,0
218669,1
131136,0
388162,0
47896,0
23476,0
139076,0
390668,1
18991,1
314435,1
298975,1
94288,0
108802,0
182194,0
84748,1
89469,1
360607,0
383713,1
145765,1
351201,0
219792,0
51966,1
40942,1
173341,1
322518,0
118396,1
199870,1
161999,0
42666,0
255687,0
398749,0
285433,0
92757,1
152478,0
35317,0
399144,0
387604,0
127792,1
186899,0
374533,1
285819,0
207579,0
324291,0
32220,1
105913,0
270795,0
208204,0
223718,1
122110,0
31949,1
30049,0
331847,0
361698,1
47326,1
206804,0
186116,0
110705,1
188903,1
310948,0
134675,0
101840,0
244904,0
350975,0
177474,1
93767,1
230575,1
295515,0
378177,1
58609,0
45848,0
93272,0
371312,0
130629,1
371074,1
17231,1
240637,1
198884,1
61296,0
2927,0
286241,0
183040,0
271630,0
144692,1
16791,0
257139,0
187572,0
392894,1
203670,0
287767,0
33990,0
273400,0
362610,1
277647,0
72288,1
79939,0
287842,0
132297,0
186357,1
281220,0
240196,0
251023,1
17794,1
402847,0
296431,0
276467,0
122258,1
397552,1
266085,1
361712,1
380170,0
263713,0
363633,1
383041,0
359674,0
30888,0
167622,0
103387,1
18833,0
332634,1
142484,1
225789,0
89890,1
282526,0
329711,1
388978,0
198390,0
175987,0
190510,1
123242,0
21825,1
124106,0
252620,0
354645,0
173576,1
280208,0
147620,1
202398,0
306218,1
107176,1
297519,1
266605,0
129215,0
63632,0
381691,0
375372,0
244473,0
357057,1
115335,1
43333,0
284254,1
132167,0
81077,1
61690,1
354394,1
330847,0
236136,1
275037,1
291144,0
372949,0
127529,1
373270,0
83014,1
71508,1
215783,0
387964,1
170579,1
121981,0
190511,0
285076,1
162265,0
378787,0
107295,0
226001,0
44085,1
153101,0
304266,0
365918,1
211755,0
74507,0
78304,0
273612,0
338973,0
321214,0
151963,0
244444,1
301599,1
147241,0
345407,0
338702,1
312997,1
54239,0
344156,1
8296,1
280356,0
120470,0
139803,1
401627,1
85870,0
2885,1
280612,0
129013,0
22296,1
375185,0
122973,0
365989,1
77429,1
95635,1
270145,0
197852,0
186466,1
193217,0
288594,1
392188,0
153997,0
42991,0
367241,0
300369,0
95665,1
14811,0
145538,0
174263,0
136124,0
155275,0
134255,0
15283,1
277747,0
43747,1
218790,1
62151,1
69693,0
305609,1
83950,1
264547,0
168856,0
85273,0
181729,0
36292,0
36700,0
164299,1
253041,1
4599,0
369372,0
232092,1
45414,0
326846,0
307631,0
180316,0
401580,0
204130,0
326848,0
229022,0
19435,0
249093,0
194209,0
354978,0
21543,0
15258,1
325607,0
25780,0
130024,0
111248,1
59270,0
211573,0
315314,0
247610,1
332985,1
345951,0
15181,1
263264,0
123435,1
278177,1
377474,0
142732,1
52499,0
285660,1
34485,1
394184,0
67777,1
280143,0
194103,0
239681,1
360894,1
185323,0
213569,1
129200,1
202725,0
401417,1
150105,0
277228,1
217072,0
313280,0
174084,0
143167,0
12893,1
40847,0
315897,0
199932,0
257754,0
278132,0
237591,1
192299,0
277922,0
130169,0
36335,0
350265,0
313888,0
55908,0
158169,1
227530,1
371744,0
1826,0
284541,1
361825,1
368158,0
350901,1
368043,1
270749,0
205945,0
327752,0
278426,1
303094,1
228458,0
13755,1
207050,1
275394,1
66957,0
393293,1
146458,0
294516,1
284026,0
138886,0
359005,0
341680,1
105988,0
391402,1
363860,1
368990,0
65718,0
323494,0
117682,1
50380,1
198715,0
244476,0
315545,0
224963,1
9976,0
190164,0
118528,1
182136,1
326020,0
285233,1
259522,0
288703,0
277079,0
291152,0
33482,1
193004,0
376872,0
344534,0
188052,1
299088,1
48937,0
201773,1
289071,1
394370,0
101263,1
258576,0
185938,0
378052,1
235058,0
254455,0
343525,0
80919,1
174849,1
402213,1
387128,0
362696,0
238818,0
324083,0
47976,1
388331,1
68090,1
2400,0
39033,1
320241,0
170344,0
110850,0
322127,0
349866,0
152434,0
83185,0
219335,1
28252,1
12084,0
255145,0
123389,0
368171,0
397262,1
293039,1
178669,0
352824,0
187728,0
309393,1
189586,1
47061,0
278634,0
317518,0
298147,0
317593,1
162138,1
294557,0
5313,1
310081,1
333957,0
320940,1
204486,0
339339,1
232265,1
301228,1
228985,0
40118,1
93595,0
48600,1
346312,1
321423,0
236152,1
77895,0
84728,0
222553,0
157090,0
304629,1
354086,1
320984,0
165194,0
334559,0
387226,1
195104,0
186975,1
55085,0
124378,0
93252,1
202717,1
215351,0
350425,1
337869,1
153228,0
150274,1
361826,1
376599,1
342885,0
177248,0
171225,0
394781,1
5637,0
29749,0
215432,1
301883,1
291145,0
352703,0
199391,0
395601,1
206640,0
356721,0
249942,1
149840,1
296858,0
82561,1
220331,0
45355,1
348431,1
357731,1
327185,0
135125,0
231627,0
46563,0
288557,0
341388,0
1565,1
215541,0
233243,0
50818,0
143389,0
179504,1
167654,1
4004,1
346528,0
361424,1
216119,1
206156,0
385688,0
143803,1
402015,0
232774,0
379908,0
26311,1
382506,0
134802,1
30958,1
321132,0
40817,0
166796,1
43679,1
248951,0
94360,0
41203,1
53646,0
384099,0
316686,0
388542,0
236913,0
342858,1
208166,1
52675,0
347558,0
223488,0
189627,1
280850,0
8014,1
186863,0
34840,1
177930,0
292624,1
327329,0
18791,0
377022,0
229675,0
261730,0
18610,0
69926,0
360867,0
144521,0
131167,0
350973,0
30585,0
334390,1
264634,0
357737,1
98505,0
119640,0
367393,0
98254,1
212325,0
332799,1
370695,0
112016,0
154374,0
197610,1
27070,0
68150,1
382807,0
327749,1
92939,0
79557,0
165633,1
185967,0
272272,0
388179,0
292718,0
284597,1
230498,1
117280,0
177985,0
390632,1
41263,0
372236,0
184124,0
331745,0
315465,0
19175,1
79073,1
153564,0
59581,0
190977,0
169262,1
172888,1
22753,0
217127,0
245505,0
250379,1
136961,0
326319,1
35303,0
361293,0
66060,0
119101,0
193965,0
348650,0
193067,1
295032,0
207766,1
229730,0
6938,1
358519,0
95770,1
1467,1
145004,1
234427,0
322281,0
136654,1
103132,0
71233,0
71113,1
396508,0
84209,1
234902,1
398075,1
196081,1
388063,0
323031,0
197416,0
34293,1
333497,1
184017,0
317166,1
7617,1
356597,0
265709,0
39202,0
291317,0
313907,0
55789,0
362421,0
76635,0
184572,0
367666,0
116368,0
219554,0
277526,0
131896,0
381882,0
123297,0
163470,0
98159,0
52027,1
113853,1
7069,0
293033,0
98850,0
162514,1
333138,0
75019,1
383371,0
80777,1
166168,0
55124,0
289113,0
312400,1
243623,0
283204,1
87010,1
22913,0
250586,0
263927,0
397705,0
387416,0
117590,0
250141,1
178722,0
391138,1
74005,0
321119,0
196923,0
348015,1
152041,0
81505,1
91321,1
257680,0
141032,0
325091,0
56310,0
90616,1
281946,1
239733,0
285145,0
34220,0
347733,0
101636,0
172710,1
360194,0
265107,1
258766,0
315554,0
40461,0
80211,0
208915,0
229057,0
159990,0
384351,1
82216,0
143764,0
123693,1
17530,0
252223,0
324327,1
118781,0
110859,0
340739,0
399335,0
328654,0
250255,0
363345,1
59484,0
333559,1
116818,0
195677,0
281726,0
32928,0
267034,0
195490,1
151665,0
403999,0
402009,0
364917,1
108664,0
364067,1
23315,0
361465,0
59740,1
403765,0
5278,0
171244,1
274776,1
173037,0
240930,1
19195,1
144300,0
48754,0
183609,1
223898,0
395324,1
302902,0
399106,1
185256,0
326189,1
11500,0
315926,0
169970,0
71533,0
63370,1
227681,0
217613,1
49700,0
83260,0
43089,0
365035,1
208780,1
47155,0
376332,0
323429,0
395639,0
336409,1
302830,0
164374,0
341471,1
159369,1
169573,1
311668,0
197654,0
262120,0
342330,0
82501,0
82303,0
15861,1
57713,0
216036,0
350342,0
119569,0
31734,1
274024,1
241099,1
210527,0
115797,0
115004,0
206630,0
336159,0
250637,0
83592,0
54821,0
175508,0
23791,1
158491,0
74404,0
384318,0
98525,0
226414,0
179391,0
44779,0
144276,0
362785,1
176665,0
319435,1
254564,1
377292,0
87269,0
22653,0
144749,0
323337,0
52354,1
225777,0
326567,0
52882,1
100460,1
68885,1
371062,1
60741,0
128324,0
100774,0
336297,1
28808,0
101914,1
14333,1
57409,1
240793,1
1125,0
164206,1
107937,0
44107,0
285187,0
133337,0
232045,0
138158,1
364592,1
398015,0
96472,0
398899,0
249495,0
114725,0
51601,0
396142,0
369666,1
135956,1
73255,0
125980,1
222558,0
362041,1
339783,0
320789,0
241804,0
93863,0
189445,1
177732,1
205667,1
214310,1
78689,1
313641,0
26370,0
365055,1
396923,0
207469,1
86291,0
123234,0
319619,0
367504,1
188761,0
357280,1
75072,1
120079,0
256560,0
394350,0
184968,0
110552,0
17662,0
338170,0
268593,0
325530,0
156570,0
246162,1
5561,0
358997,0
389350,0
339271,0
230891,0
241788,1
95666,0
1845,1
353774,0
325955,1
173049,1
5697,0
394833,1
307057,0
68954,0
195148,0
69005,1
261062,0
319877,1
331687,1
34466,1
194453,0
220000,0
297816,0
332053,1
114827,1
293842,1
32599,0
393915,0
24623,1
35331,0
341099,0
364031,1
178077,0
194350,0
159002,0
273829,1
39948,1
262866,0
184445,0
9130,0
130031,1
197332,1
14688,0
206673,1
285398,0
326088,0
56593,0
107089,1
331044,1
233889,1
188635,1
208867,1
213113,0
52724,1
102923,0
17222,0
194392,1
244445,0
382847,1
169181,1
352894,0
70193,0
17009,1
173209,0
176213,0
348682,1
318261,0
123828,1
295631,0
316820,0
331458,1
42587,0
190135,1
291895,0
370683,1
26494,0
279279,0
372590,0
252759,0
279585,0
136801,1
243389,1
313992,0
17191,0
373091,0
388374,0
108638,0
267613,1
333518,0
119811,0
239431,0
233880,0
238123,0
220855,0
188006,1
206057,1
276314,0
250108,0
169677,1
286294,1
191168,0
33251,1
90653,0
18448,1
293345,0
44386,1
73579,0
286796,0
158172,0
387688,0
1768,1
131456,0
279759,0
9945,0
197996,0
393492,1
272731,1
322860,0
198057,0
218695,0
213212,0
109389,1
257396,0
352059,0
371703,1
207382,0
80617,0
368607,0
9059,0
41900,1
103814,0
265795,0
64601,0
356647,0
126790,0
318342,0
37091,1
307822,1
555,1
290130,1
186456,0
366482,0
138928,0
277801,0
25119,0
279387,0
214965,0
278487,0
54109,0
334511,0
48334,0
310348,0
381601,1
50262,0
44150,0
132611,0
65051,1
38272,0
332994,0
364971,0
309479,0
189051,1
317646,0
353025,0
89248,0
299558,1
97497,1
8379,0
363567,0
153888,1
206827,0
307673,1
68287,0
10976,1
165718,1
18659,1
232850,1
221221,0
178036,1
